   107/299     11.9G   0.03592   0.03192   0.01251   0.08035       208       640    0.7465    0.6902    0.7488    0.4712   0.03262   0.01899  0.007418
   108/299     11.9G   0.03575   0.03177   0.01222   0.07974       212       640    0.7446    0.6932    0.7493    0.4715    0.0326   0.01898  0.007411
   109/299     11.9G   0.03569   0.03166   0.01242   0.07977       217       640    0.7389    0.6982    0.7499    0.4724   0.03258   0.01896  0.007399
   110/299     11.9G   0.03564   0.03164   0.01222    0.0795       176       640    0.7433    0.6952    0.7507    0.4732   0.03256   0.01895  0.007392
   111/299     11.9G   0.03549   0.03169   0.01214   0.07932       204       640    0.7391    0.7002    0.7513    0.4739   0.03255   0.01893  0.007387
   112/299     11.9G   0.03565    0.0318   0.01243   0.07988       175       640    0.7405    0.6996    0.7516    0.4745   0.03253   0.01892  0.007389
   113/299     11.9G   0.03562    0.0313   0.01184   0.07876       171       640    0.7406    0.7007    0.7524    0.4748   0.03252    0.0189  0.007388
   114/299     11.9G    0.0354   0.03135   0.01184   0.07859       239       640    0.7291    0.7106    0.7531    0.4754    0.0325   0.01889  0.007382
   115/299     11.9G   0.03525   0.03126   0.01174   0.07825       181       640    0.7426    0.7001    0.7541    0.4761   0.03249   0.01887  0.007376
   116/299     11.9G   0.03543   0.03156   0.01208   0.07907       218       640    0.7552    0.6904    0.7549    0.4764   0.03247   0.01886  0.007366
   117/299     11.9G    0.0354   0.03146   0.01205   0.07891       189       640    0.7542     0.692    0.7552     0.477   0.03246   0.01885  0.007365
   118/299     11.9G   0.03542   0.03126   0.01187   0.07855       204       640    0.7597    0.6892    0.7561    0.4777   0.03245   0.01884  0.007357
   119/299     11.9G   0.03522   0.03143   0.01189   0.07854       202       640    0.7572    0.6916    0.7565    0.4783   0.03243   0.01882  0.007347
   120/299     11.9G   0.03516   0.03141   0.01162   0.07819       218       640    0.7688     0.683     0.757    0.4789   0.03242   0.01881  0.007335
   121/299     11.9G   0.03535   0.03136   0.01197   0.07868       229       640    0.7632    0.6884    0.7575    0.4795   0.03241    0.0188  0.007323
   122/299     11.9G   0.03483    0.0312   0.01155   0.07759       186       640    0.7621    0.6897     0.758    0.4799    0.0324   0.01878  0.007316
   123/299     11.9G   0.03487   0.03087   0.01167   0.07741       186       640    0.7733    0.6828    0.7586    0.4807   0.03239   0.01877  0.007302
   124/299     11.9G   0.03475   0.03104   0.01118   0.07698       216       640    0.7428    0.7078    0.7591    0.4814   0.03237   0.01875  0.007292
   125/299     11.9G    0.0348   0.03122   0.01135   0.07737       234       640    0.7429    0.7078    0.7597    0.4821   0.03236   0.01874  0.007282
   126/299     11.9G   0.03464    0.0311   0.01146   0.07721       226       640     0.744    0.7075      0.76    0.4827   0.03235   0.01873  0.007278
   127/299     11.9G   0.03472   0.03115   0.01104   0.07691       194       640    0.7419    0.7097    0.7602    0.4829   0.03234   0.01872   0.00727
   128/299     11.9G   0.03452   0.03106   0.01103   0.07661       153       640    0.7405     0.711    0.7607    0.4833   0.03232   0.01871   0.00726
   129/299     11.9G   0.03454   0.03081   0.01119   0.07654       229       640    0.7398    0.7132    0.7609     0.484   0.03231   0.01869  0.007251
   130/299     11.9G   0.03443   0.03087   0.01106   0.07635       189       640     0.743     0.712    0.7616    0.4844    0.0323   0.01868  0.007249
