   204/299     11.9G   0.03122   0.02779  0.008132   0.06714       182       640    0.7748    0.7295    0.7807    0.5109   0.03219   0.01837  0.006966
   205/299     11.9G   0.03097   0.02766  0.008316   0.06695       174       640    0.7814    0.7237     0.781    0.5109   0.03219   0.01837  0.006962
   206/299     11.9G   0.03095   0.02777  0.008194   0.06691       220       640     0.776    0.7286     0.781    0.5111   0.03218   0.01837  0.006961
   207/299     11.9G   0.03104   0.02768   0.00824   0.06696       216       640    0.7724     0.732    0.7811    0.5113   0.03218   0.01838  0.006959
   208/299     11.9G   0.03107   0.02775  0.008194   0.06701       213       640    0.7891    0.7191     0.781    0.5115   0.03218   0.01838  0.006958
   209/299     11.9G   0.03087   0.02765  0.008111   0.06663       210       640    0.7852    0.7226    0.7812    0.5117   0.03218   0.01838  0.006957
   210/299     11.9G   0.03092   0.02758  0.008261   0.06676       219       640    0.7903    0.7193    0.7813    0.5121   0.03218   0.01838  0.006961
   211/299     11.9G   0.03092   0.02772  0.008197   0.06684       174       640    0.7886    0.7203     0.781    0.5118   0.03217   0.01838  0.006962
   212/299     11.9G   0.03074   0.02747  0.008093    0.0663       201       640    0.7888    0.7196    0.7811    0.5122   0.03217   0.01839  0.006961
   213/299     11.9G   0.03066   0.02723  0.008091   0.06599       171       640    0.7904    0.7198    0.7814    0.5124   0.03217   0.01839   0.00696
   214/299     11.9G   0.03064   0.02738   0.00794   0.06595       222       640    0.7893    0.7194    0.7815    0.5129   0.03216   0.01839  0.006961
   215/299     11.9G   0.03055   0.02738  0.008219   0.06614       176       640    0.7783     0.728    0.7815     0.513   0.03216   0.01839   0.00696
   216/299     11.9G   0.03051   0.02747  0.007949   0.06593       170       640    0.7758    0.7304    0.7816    0.5132   0.03216    0.0184  0.006962
   217/299     11.9G   0.03035   0.02722  0.007926   0.06549       217       640    0.7848    0.7219    0.7815    0.5133   0.03216    0.0184  0.006962
   218/299     11.9G   0.03038   0.02721  0.007905    0.0655       184       640    0.7794     0.727    0.7818    0.5135   0.03216    0.0184  0.006958
   219/299     11.9G   0.03047   0.02747  0.008155    0.0661       190       640    0.7779    0.7272    0.7818    0.5137   0.03216   0.01841  0.006958
   220/299     11.9G   0.03026   0.02708  0.007902   0.06524       198       640    0.7925    0.7151    0.7817    0.5136   0.03216   0.01841  0.006959
   221/299     11.9G   0.03044   0.02724  0.007898   0.06558       195       640    0.7907    0.7169    0.7818    0.5138   0.03215   0.01842  0.006957
   222/299     11.9G   0.03032   0.02722  0.007737   0.06527       213       640    0.7947    0.7147    0.7818    0.5141   0.03215   0.01842  0.006956
   223/299     11.9G   0.03028   0.02694  0.007778     0.065       220       640    0.7896    0.7181    0.7818     0.514   0.03215   0.01842  0.006958
   224/299     11.9G   0.03036   0.02698  0.007733   0.06508       197       640    0.7902    0.7183    0.7816     0.514   0.03215   0.01843  0.006961
   225/299     11.9G    0.0303   0.02725  0.007824   0.06537       180       640    0.7915    0.7179    0.7819    0.5146   0.03214   0.01843  0.006956
   226/299     11.9G   0.03013     0.027  0.007673   0.06481       194       640     0.791    0.7181    0.7816     0.515   0.03214   0.01844  0.006956
   227/299     11.9G   0.03006   0.02699  0.007706   0.06476       219       640    0.7927    0.7174    0.7818     0.515   0.03214   0.01844  0.006961
   228/299     11.9G      0.03   0.02695  0.007588   0.06453       220       640    0.7713     0.735     0.782    0.5151   0.03214   0.01845  0.006962
   229/299     11.9G   0.03018   0.02699  0.007559   0.06473       189       640    0.7701    0.7367    0.7821    0.5153   0.03215   0.01845  0.006968
   230/299     11.9G   0.02984   0.02679  0.007719   0.06435       201       640    0.7702    0.7374     0.782    0.5154   0.03215   0.01846  0.006975
   231/299     11.9G   0.02969   0.02667   0.00745   0.06381       233       640      0.77    0.7365    0.7818    0.5155   0.03216   0.01847  0.006979
   232/299     11.9G   0.02973   0.02657  0.007562   0.06386       194       640    0.7816    0.7267    0.7816    0.5156   0.03216   0.01848  0.006981
   233/299     11.9G   0.02979   0.02678  0.007555   0.06412       209       640    0.7822    0.7259    0.7816    0.5159   0.03216   0.01848  0.006982
   234/299     11.9G   0.02966   0.02668  0.007402   0.06374       231       640    0.7794    0.7285    0.7817    0.5162   0.03217   0.01849  0.006986
   235/299     11.9G   0.02957   0.02642  0.007514    0.0635       182       640    0.7778     0.731    0.7818    0.5163   0.03217    0.0185  0.006988
   236/299     11.9G   0.02954   0.02652  0.007511   0.06358       168       640      0.78    0.7292    0.7818    0.5168   0.03217   0.01851   0.00699
   237/299     11.9G    0.0296   0.02661  0.007438   0.06364       214       640    0.7804    0.7286    0.7816    0.5167   0.03217   0.01851  0.006992
   238/299     11.9G   0.02948   0.02663  0.007338   0.06345       204       640    0.7813    0.7279    0.7816    0.5168   0.03217   0.01852  0.006996
   239/299     11.9G   0.02952   0.02651  0.007443   0.06348       179       640    0.7821     0.728    0.7818    0.5167   0.03218   0.01853  0.007003
   240/299     11.9G   0.02926   0.02642  0.007456   0.06314       179       640    0.7881    0.7226    0.7815    0.5165   0.03218   0.01854  0.007005
   241/299     11.9G   0.02931   0.02655  0.007167   0.06303       211       640    0.7888    0.7224    0.7818    0.5166   0.03219   0.01854  0.007009
   242/299     11.9G   0.02926   0.02655  0.007296    0.0631       213       640    0.7784     0.731    0.7815    0.5167    0.0322   0.01855  0.007015
   243/299     11.9G    0.0293   0.02618  0.007249   0.06273       191       640    0.7891    0.7224    0.7815    0.5168    0.0322   0.01856  0.007017
   244/299     11.9G   0.02919   0.02627  0.007169   0.06262       205       640     0.774    0.7349    0.7818    0.5171   0.03221   0.01856  0.007015
   245/299     11.9G   0.02916   0.02627  0.007209   0.06263       214       640    0.7764    0.7328    0.7819    0.5172   0.03221   0.01857  0.007014
   246/299     11.9G   0.02913   0.02604  0.007223    0.0624       186       640    0.7775     0.733    0.7819    0.5171   0.03221   0.01858  0.007016
   247/299     11.9G   0.02904   0.02607  0.007153   0.06226       197       640    0.7764    0.7345    0.7819    0.5176   0.03222   0.01859   0.00702
   248/299     11.9G   0.02932   0.02609  0.007241   0.06265       220       640    0.7758    0.7353    0.7818    0.5178   0.03223   0.01859  0.007024
   249/299     11.9G     0.029   0.02586  0.007052   0.06192       206       640    0.7802    0.7319    0.7819    0.5181   0.03223    0.0186  0.007025
   250/299     11.9G   0.02918   0.02633  0.007469   0.06298       220       640    0.7847    0.7287    0.7818    0.5182   0.03224   0.01861  0.007025
   251/299     11.9G   0.02915   0.02602  0.007216   0.06239       200       640    0.7873    0.7269    0.7821    0.5181   0.03225   0.01861  0.007031
   252/299     11.9G   0.02894   0.02585  0.007141   0.06193       163       640    0.7855    0.7277    0.7818    0.5185   0.03225   0.01862  0.007035
   253/299     11.9G    0.0287   0.02606  0.007163   0.06191       195       640     0.789    0.7251    0.7818     0.519   0.03225   0.01863  0.007043
   254/299     11.9G   0.02888   0.02594  0.007209   0.06203       169       640    0.7883     0.726     0.782    0.5192   0.03226   0.01864   0.00705
   255/299     11.9G   0.02889   0.02583  0.007235   0.06196       213       640    0.7895    0.7242    0.7818    0.5191   0.03226   0.01865  0.007054
   256/299     11.9G   0.02881   0.02613   0.00712   0.06205       179       640    0.7879    0.7249    0.7818     0.519   0.03226   0.01865  0.007056
   257/299     11.9G   0.02877   0.02598  0.006904   0.06166       205       640     0.787    0.7247    0.7819    0.5194   0.03227   0.01866  0.007061
   258/299     11.9G   0.02882   0.02592  0.006979   0.06172       211       640    0.7878    0.7242    0.7818    0.5194   0.03227   0.01867  0.007067
   259/299     11.9G   0.02858   0.02597   0.00677   0.06132       179       640     0.785    0.7258    0.7813     0.519   0.03227   0.01868  0.007074
   260/299     11.9G   0.02864   0.02549   0.00705   0.06118       188       640    0.7975    0.7153    0.7813    0.5188   0.03228   0.01869  0.007082
   261/299     11.9G   0.02853   0.02564  0.006822   0.06099       198       640    0.7948    0.7174    0.7815    0.5191   0.03228    0.0187   0.00709
   262/299     11.9G   0.02862    0.0257  0.006897   0.06121       229       640    0.7933    0.7185    0.7812    0.5189   0.03229   0.01871  0.007094
   263/299     11.9G   0.02844    0.0256  0.006878   0.06092       182       640    0.7912    0.7213    0.7813    0.5189   0.03229   0.01872  0.007097
   264/299     11.9G   0.02851   0.02566  0.006924   0.06109       194       640    0.7916    0.7206    0.7816    0.5193    0.0323   0.01873  0.007108
   265/299     11.9G   0.02842   0.02563  0.006921   0.06097       193       640    0.7927    0.7182    0.7817    0.5194   0.03231   0.01873  0.007117
   266/299     11.9G   0.02835   0.02537  0.006867   0.06059       222       640    0.7911    0.7195    0.7813    0.5196   0.03231   0.01874  0.007124
   267/299     11.9G   0.02824   0.02564   0.00679   0.06067       223       640    0.7847    0.7252    0.7813    0.5198   0.03231   0.01875  0.007132
   268/299     11.9G   0.02835   0.02559  0.006942   0.06088       193       640    0.7836    0.7254    0.7809      0.52   0.03231   0.01876  0.007137
   269/299     11.9G   0.02816   0.02545  0.006775   0.06039       195       640    0.7913    0.7188    0.7814    0.5202   0.03232   0.01877  0.007143
   270/299     11.9G   0.02825   0.02539  0.006766   0.06041       245       640    0.7829    0.7263    0.7811    0.5206   0.03232   0.01877  0.007148
   271/299     11.9G    0.0283   0.02534   0.00682   0.06046       190       640    0.7826    0.7264    0.7809    0.5208   0.03233   0.01878  0.007151
   272/299     11.9G   0.02822   0.02525  0.006604   0.06007       187       640    0.7833    0.7255    0.7802    0.5208   0.03234   0.01879  0.007158
   273/299     11.9G   0.02804   0.02516  0.006744   0.05995       187       640    0.7843    0.7244    0.7808    0.5209   0.03234    0.0188  0.007161
   274/299     11.9G   0.02825   0.02539   0.00672   0.06036       244       640    0.7872    0.7224    0.7808     0.521   0.03235   0.01881  0.007165
   275/299     11.9G   0.02805   0.02544  0.006629   0.06012       182       640    0.7846    0.7246    0.7804    0.5207   0.03235   0.01881  0.007168
   276/299     11.9G    0.0281   0.02525  0.006778   0.06013       219       640    0.7857    0.7224    0.7802    0.5206   0.03235   0.01883   0.00717
   277/299     11.9G   0.02809   0.02521   0.00684   0.06014       189       640    0.7753    0.7308    0.7802    0.5204   0.03236   0.01884  0.007177
   278/299     11.9G   0.02815   0.02535  0.006707   0.06021       210       640    0.7723    0.7332    0.7801    0.5205   0.03236   0.01884  0.007181
   279/299     11.9G   0.02806   0.02523  0.006798   0.06008       189       640    0.7953     0.715    0.7802    0.5208   0.03237   0.01885  0.007188
   280/299     11.9G     0.028   0.02527  0.006755   0.06002       174       640    0.7946    0.7145    0.7801    0.5208   0.03237   0.01886  0.007199
   281/299     11.9G   0.02802   0.02525  0.006705   0.05998       152       640     0.786    0.7219      0.78    0.5208   0.03237   0.01888  0.007203
   282/299     11.9G   0.02786   0.02482  0.006644   0.05933       198       640     0.786    0.7209    0.7799    0.5207   0.03238   0.01889  0.007207
   283/299     11.9G   0.02796   0.02511  0.006749   0.05982       179       640    0.7927    0.7157    0.7797    0.5208   0.03239    0.0189  0.007208
   284/299     11.9G   0.02801   0.02503  0.006717   0.05976       179       640    0.7922    0.7177    0.7799     0.521   0.03239   0.01891  0.007207
   285/299     11.9G   0.02783   0.02515  0.006628    0.0596       200       640    0.7904    0.7196    0.7798    0.5211    0.0324   0.01892  0.007212
   286/299     11.9G   0.02795   0.02528  0.006817   0.06004       213       640     0.792    0.7178    0.7795     0.521    0.0324   0.01892  0.007214
   287/299     11.9G   0.02783   0.02504  0.006499   0.05937       213       640    0.7953    0.7163    0.7799    0.5213    0.0324   0.01893  0.007219
   288/299     11.9G   0.02777   0.02505  0.006572   0.05938       217       640    0.7954    0.7163    0.7796    0.5209   0.03241   0.01894  0.007222
   289/299     11.9G   0.02781   0.02497  0.006443   0.05922       200       640    0.7892    0.7214    0.7798    0.5208   0.03242   0.01895  0.007225
   290/299     11.9G   0.02793   0.02502  0.006441    0.0594       185       640      0.79    0.7204    0.7795    0.5209   0.03242   0.01895  0.007233
   291/299     11.9G   0.02773   0.02495   0.00675   0.05943       194       640    0.7989    0.7133    0.7792    0.5207   0.03242   0.01896  0.007237
   292/299     11.9G   0.02764   0.02521  0.006677   0.05953       190       640    0.8022    0.7104    0.7792    0.5205   0.03242   0.01896  0.007241
   293/299     11.9G   0.02781   0.02505  0.006572   0.05943       202       640    0.7986    0.7137    0.7793    0.5203   0.03243   0.01897  0.007246
   294/299     11.9G   0.02749   0.02489  0.006662   0.05905       181       640    0.7783    0.7299    0.7794    0.5203   0.03243   0.01898  0.007257
   295/299     11.9G   0.02778   0.02485  0.006644   0.05928       217       640       0.8    0.7123    0.7796    0.5205   0.03244   0.01899  0.007264
   296/299     11.9G   0.02786   0.02516  0.006569   0.05958       205       640    0.7794    0.7293    0.7795    0.5204   0.03245     0.019  0.007274
   297/299     11.9G   0.02772   0.02524  0.006649   0.05961       216       640    0.7801    0.7283    0.7793    0.5205   0.03246   0.01901  0.007282
   298/299     11.9G   0.02795   0.02505  0.006747   0.05975       193       640    0.7825    0.7269    0.7794    0.5203   0.03246   0.01902  0.007286
   299/299     11.9G   0.02771   0.02497  0.006508   0.05919       217       640    0.7809     0.728     0.779    0.5204   0.03247   0.01902   0.00729
